Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.03,-0.04,-1.07,0.98,-24.72,-13.79,20.52,28.26,43.69,2
-0.00,-0.02,-1.04,4.58,-11.29,-1.95,21.39,28.59,41.81,2
-0.01,0.05,-0.97,7.39,2.69,0.49,21.75,27.29,41.59,2
0.02,0.04,-0.91,-0.55,5.43,-1.40,21.25,28.26,41.93,2
0.02,0.01,-0.93,11.41,6.96,-5.31,20.59,28.22,43.86,2
-0.06,0.07,-0.98,9.16,-7.63,-2.50,19.68,26.79,43.42,2
-0.04,0.01,-1.09,27.04,25.15,-56.15,18.25,25.85,44.64,2
-0.02,0.08,-0.99,-1.34,-4.21,-35.03,17.33,27.28,45.24,2
0.03,0.06,-0.98,-15.14,-0.67,-6.59,17.20,28.03,46.12,2
-0.02,0.01,-1.03,-46.75,2.08,27.40,18.79,30.21,45.45,2
-0.04,0.06,-1.05,-3.85,6.04,36.87,18.84,31.21,44.13,2
-0.13,-0.03,-0.97,-0.85,17.03,13.67,19.23,30.11,44.68,2
-0.04,-0.03,-0.97,-4.70,-1.28,18.07,17.81,30.27,44.79,2
-0.03,-0.04,-0.97,0.12,6.65,10.86,18.87,29.83,45.50,2
-0.11,-0.05,-0.99,-5.86,0.67,13.49,18.87,29.96,46.02,2
-0.10,-0.04,-1.01,17.76,3.97,2.93,19.41,29.81,46.47,2
-0.09,-0.03,-1.07,-3.23,-1.65,1.53,18.01,28.69,47.40,2
-0.10,-0.05,-1.01,-24.54,-5.37,7.39,18.54,29.76,46.46,2
-0.11,-0.10,-0.93,-3.72,28.50,-3.72,19.25,30.73,48.05,2
-0.19,-0.03,-0.95,25.33,5.43,-22.03,16.53,30.40,48.00,2
-0.14,-0.03,-1.04,-10.74,7.75,-9.34,15.27,28.75,50.16,2
-0.16,-0.07,-0.99,-13.73,1.34,17.88,14.93,29.43,49.99,2
-0.14,-0.05,-1.00,-2.62,-1.28,10.38,14.73,29.85,49.72,2
-0.15,-0.04,-1.03,8.12,-10.25,8.00,14.62,28.66,51.37,2
