Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.00,0.04,0.99,-5.00,14.22,-42.30,19.69,0.78,-38.82,1
0.06,-0.00,0.97,-10.13,9.34,-44.49,22.16,2.06,-38.22,1
0.00,0.03,1.00,-2.56,-9.03,-14.83,22.69,2.51,-37.61,1
0.02,0.04,1.00,5.49,-12.33,-26.49,23.30,3.25,-38.21,1
-0.05,0.01,1.01,6.16,-0.43,-42.66,22.73,5.18,-39.25,1
0.04,0.03,1.00,-13.31,9.83,-32.35,24.30,7.08,-37.38,1
0.04,0.04,1.01,-4.27,-0.31,-16.42,25.06,7.34,-37.88,1
0.04,0.02,1.00,7.39,-0.49,-18.19,25.12,8.59,-37.38,1
0.03,0.03,0.99,2.14,11.54,-19.59,26.87,9.12,-37.15,1
0.04,-0.01,1.04,-5.55,2.56,-39.86,27.20,11.90,-37.12,1
0.06,0.01,1.01,4.27,-6.23,-39.61,27.31,12.57,-36.95,1
0.05,-0.00,1.00,-5.98,-0.79,-19.29,27.23,14.59,-37.87,1
0.06,-0.01,1.02,1.59,-4.33,-26.31,27.12,16.08,-36.80,1
0.05,-0.00,0.99,-1.53,-3.60,-31.25,27.12,17.08,-37.40,1
0.05,-0.00,1.00,-4.94,-0.85,-26.43,27.26,17.93,-37.37,1
0.04,-0.03,1.02,9.58,-5.68,2.93,26.98,19.58,-38.33,1
0.05,-0.02,1.03,6.10,13.24,-15.14,26.75,19.48,-37.63,1
-0.01,-0.02,0.98,-3.30,-15.99,-34.12,26.11,21.19,-36.87,1
0.04,0.01,1.00,-9.16,-2.93,-46.51,26.15,21.57,-37.62,1
0.07,-0.01,1.03,-6.35,3.85,-30.58,24.56,23.21,-37.55,1
0.05,-0.00,0.98,-6.47,4.88,-20.08,23.40,23.46,-37.19,1
0.04,-0.00,0.98,4.58,-8.00,-5.92,22.41,24.13,-37.35,1
0.07,0.00,0.98,2.08,5.80,23.19,22.63,24.04,-38.07,1
0.03,-0.06,0.98,15.50,-7.87,14.40,23.61,23.95,-37.57,1
0.03,-0.05,0.98,8.30,0.67,-2.62,23.63,23.95,-36.84,1
0.03,-0.05,1.00,-7.69,-6.29,1.83,22.85,23.02,-36.89,1
0.00,-0.02,1.00,-11.78,7.20,3.05,23.12,22.89,-38.11,1
0.05,0.01,0.98,-2.56,8.00,28.99,23.52,20.58,-37.07,1
0.07,0.05,0.97,-13.00,14.47,20.87,24.58,18.85,-36.73,1
0.10,0.01,1.01,1.65,6.23,22.03,26.33,17.69,-35.21,1
0.08,-0.00,0.98,2.44,-9.40,31.37,25.88,16.78,-36.30,1
0.05,-0.01,1.00,0.67,-7.57,37.17,25.02,14.51,-35.38,1
0.02,-0.01,1.03,-3.42,-9.03,49.62,23.95,12.61,-34.68,1
0.06,0.04,1.03,-0.43,-1.59,35.89,24.41,9.77,-36.58,1
0.03,0.03,1.00,-5.37,2.20,19.23,23.66,9.40,-36.15,1
0.04,0.08,0.98,3.17,-5.25,16.17,23.46,7.50,-35.58,1
0.02,0.05,1.01,-5.55,-1.95,6.04,23.88,6.08,-35.24,1
