Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.67,0.23,-0.02,-84.72,221.98,-24.48,22.13,-3.44,-26.45,5
1.27,0.76,-0.06,123.17,214.60,-201.97,41.16,-0.48,-6.87,5
1.85,0.53,0.53,26.79,311.46,55.05,46.09,8.03,9.27,5
0.29,-0.43,-0.22,394.96,177.00,-65.37,41.11,11.41,25.96,5
0.85,-0.24,-0.98,218.44,-226.81,-79.59,37.88,10.05,32.39,5
0.36,0.66,-0.43,403.38,-173.10,227.48,40.95,-7.26,-4.94,5
0.63,-0.28,0.55,87.59,-85.75,-132.14,40.09,-4.28,-11.04,5
1.02,-0.35,0.59,-98.63,128.30,3.36,40.72,4.81,-14.90,5
0.88,0.38,0.09,315.61,-18.43,-96.74,44.52,5.57,-7.57,5
1.06,-0.82,-0.19,187.19,114.01,87.95,44.36,13.39,-5.36,5
1.02,-0.60,-0.21,100.65,-146.12,151.86,43.42,9.52,-7.79,5
1.05,-0.11,-0.25,52.86,82.03,39.86,38.15,-0.06,-13.98,5
0.85,0.11,-0.31,-160.46,327.33,76.90,41.76,-3.94,0.23,5
